StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1374,18,1,3,2,14.07873334,11,0,3,0,0,0,1,2.33,3
1375,15,1,1,2,18.91347074,22,1,2,1,0,0,0,1.62,4
1376,18,0,0,1,8.178544715,8,1,1,1,0,0,0,2.20,3
1377,18,0,1,2,13.23939679,14,0,4,0,1,0,0,2.58,2
1378,15,0,1,0,9.297095616,1,0,1,1,0,0,0,3.00,2
1379,16,0,0,1,12.61177395,10,0,3,0,0,1,0,2.37,3
1380,15,0,0,2,8.99197812,10,1,3,1,0,0,0,2.83,2
1381,18,1,2,1,3.772644928,7,0,2,1,1,0,1,2.53,2
1382,16,1,0,4,10.15794832,22,0,1,1,0,0,0,1.04,4
1383,18,1,1,1,10.57168403,5,0,2,1,0,0,1,2.66,2
1384,15,1,0,1,16.21207697,20,0,3,0,0,0,0,1.60,4
1385,15,0,0,1,14.71041412,19,1,1,1,0,0,0,1.80,4
1386,18,0,0,2,13.27583248,6,0,3,0,0,0,0,2.66,2
1387,17,0,0,2,2.267741911,2,0,4,0,0,0,0,3.00,2
1388,17,0,0,2,14.41232581,7,0,4,0,0,1,0,2.98,2
1389,15,0,0,0,10.00610313,17,0,2,0,0,0,0,1.38,4
1390,15,1,2,0,17.88199072,16,0,3,1,0,0,1,1.85,4
1391,17,0,3,2,18.39741868,10,0,4,0,0,0,0,2.44,3
1392,17,1,2,3,1.103131812,1,0,2,1,0,0,0,2.86,2
1393,18,1,2,3,16.41283121,24,1,1,1,0,0,0,1.21,4
1394,18,1,0,0,0.753947808,20,0,1,1,1,0,0,0.90,4
1395,17,1,3,2,7.343392514,26,0,1,0,0,0,0,0.27,4
1396,18,0,0,3,10.84599951,23,0,3,0,0,1,0,0.67,4
1397,18,1,3,1,2.962015973,18,0,2,0,0,0,0,1.09,4
1398,16,1,3,3,14.92627625,6,0,3,0,0,0,0,2.81,2
1399,18,1,2,1,0.167094083,17,1,3,1,0,0,1,1.87,4
1400,15,0,3,3,3.371980969,7,0,3,1,1,0,0,3.04,1
1401,18,0,1,2,11.6159366,13,0,3,0,0,0,1,2.14,3
1402,18,0,0,3,14.28775124,6,0,0,1,0,1,0,3.04,1
1403,17,1,0,2,18.33286205,27,0,3,0,1,0,0,0.99,4
1404,15,1,1,1,14.10993304,20,0,2,0,0,0,0,1.23,4
1405,18,0,0,3,13.43558541,27,0,2,0,1,0,0,0.86,4
1406,18,1,1,1,7.886822927,26,0,0,0,0,0,0,0.12,4
1407,16,0,3,1,0.025688511,3,0,4,1,0,0,0,2.93,2
1408,18,0,0,2,2.403185175,16,0,4,1,0,0,0,2.05,3
1409,18,1,2,2,10.6910909,4,0,2,1,0,0,0,3.07,1
1410,16,1,3,3,13.50259772,11,0,2,0,1,0,0,2.44,3
1411,17,1,3,1,8.348965678,8,0,3,0,1,0,0,2.43,3
1412,18,1,3,2,14.61358023,25,0,1,0,0,0,0,0.78,4
1413,16,0,1,2,10.43724591,19,1,1,1,1,1,0,1.88,4
1414,15,0,3,0,1.483523912,12,0,3,0,0,0,0,1.60,4
1415,17,0,2,1,3.840325019,24,0,1,0,1,0,0,0.70,4
1416,15,0,0,1,16.79996446,27,0,2,1,1,0,0,0.76,4
1417,15,0,0,1,14.49825493,17,1,2,1,0,0,0,1.50,4
1418,16,1,2,4,17.89523974,19,1,2,1,0,0,0,1.53,4
1419,18,0,0,2,2.351144982,8,0,1,1,1,0,0,2.27,3
1420,16,0,1,2,19.80445069,3,0,2,0,0,0,0,3.40,1
1421,16,0,1,4,4.188134279,20,1,2,0,1,0,0,1.44,4
1422,16,1,0,1,0.235597526,26,0,2,0,0,1,0,0.34,4
1423,16,1,1,3,19.94845878,7,0,3,0,0,0,0,3.11,1
1424,17,1,2,2,5.621477709,0,1,4,0,0,1,0,3.77,0
1425,18,1,0,3,13.36038905,16,0,1,0,0,0,0,1.66,4
1426,15,0,0,1,3.533646284,24,0,3,1,0,0,1,1.05,4
1427,15,0,0,3,11.60457064,8,1,1,0,0,1,0,2.54,2
1428,18,1,0,1,18.08069973,19,0,2,0,0,0,1,1.40,4
1429,15,1,3,1,6.403623349,12,0,2,1,1,0,0,2.03,3
1430,18,0,0,2,13.40507952,1,0,2,0,0,0,0,3.27,1
1431,15,0,1,1,3.758071776,12,0,3,1,1,0,0,2.02,3
1432,16,1,0,2,12.49590797,8,0,2,1,0,0,0,2.40,3
1433,15,1,0,2,6.729007036,29,0,2,1,0,0,0,0.29,4
1434,18,1,2,2,4.224165172,19,0,3,0,1,1,0,1.55,4
1435,18,1,2,1,6.263641014,5,1,1,1,0,0,0,2.91,2
1436,18,0,0,0,3.57682137,27,0,1,0,1,0,0,0.25,4
1437,18,0,0,1,18.03832216,0,1,0,1,0,0,0,3.42,1
1438,18,0,0,2,7.943737726,27,1,1,0,0,0,0,0.58,4
1439,17,1,0,1,4.905586099,24,0,2,0,1,0,0,0.93,4
1440,17,1,1,1,8.96815682,4,0,2,1,0,1,0,2.68,2
1441,15,0,0,1,6.410723336,2,1,1,0,0,0,1,3.11,1
1442,18,0,0,0,14.88838508,3,0,0,1,0,0,1,2.78,2
1443,15,0,0,2,19.42439824,0,0,3,0,1,1,1,4.00,0
1444,18,0,3,3,8.760673134,13,0,3,1,1,1,0,2.33,3
1445,18,1,3,1,17.220668,8,1,4,1,0,0,0,3.07,1
1446,17,0,0,2,11.31726147,29,0,4,0,1,0,0,0.87,4
1447,17,0,2,2,3.144713302,23,0,4,0,1,0,1,1.52,4
1448,16,0,0,2,13.81245484,3,0,3,1,1,1,1,3.29,1
1449,17,0,0,2,10.26868994,17,1,3,1,0,0,0,2.18,3
1450,16,0,2,2,13.01213047,13,0,1,0,0,0,0,1.85,4
1451,16,0,3,2,17.79374825,24,0,3,1,1,0,1,1.48,4
1452,16,0,3,0,8.808691413,3,0,0,0,0,0,0,2.88,2
1453,16,1,1,2,18.02355246,24,0,3,0,1,1,0,1.06,4
1454,16,1,0,2,15.01338029,9,0,2,0,0,0,1,2.57,2
1455,15,1,2,0,9.772098518,2,0,3,1,0,1,0,3.59,0
1456,17,1,0,1,12.06444271,22,0,0,1,1,0,1,1.30,4
1457,16,0,1,4,6.51162265,6,1,2,0,1,1,0,3.21,1
1458,18,1,0,2,19.67194599,9,0,2,0,0,0,0,2.54,2
1459,17,1,1,2,13.34702326,12,0,1,1,0,0,0,1.99,4
1460,17,0,0,3,0.87693705,3,1,2,0,1,1,0,3.00,1
1461,16,0,0,2,6.532438115,17,0,0,1,1,0,0,1.51,4
1462,15,1,3,2,12.46628868,10,0,2,0,0,0,1,2.17,3
1463,16,1,0,2,1.126665556,24,1,2,0,0,0,1,0.64,4
1464,15,0,1,3,0.477683826,3,0,3,0,1,0,0,2.75,2
1465,18,1,0,2,9.000484791,23,0,2,1,0,1,0,1.04,4
1466,17,0,0,2,6.653803594,13,0,2,1,1,0,0,2.26,3
1467,18,0,0,1,8.765972161,17,0,4,0,0,0,0,1.67,4
1468,15,0,0,4,5.253866198,7,0,2,0,0,0,0,2.50,3
1469,15,0,2,2,3.294354939,26,1,2,0,0,0,0,0.28,4
1470,18,1,0,0,13.78286714,9,0,2,1,0,0,0,2.64,2
1471,15,0,3,3,10.29142233,4,0,3,1,1,0,1,3.06,1
1472,18,0,1,2,4.003084225,22,0,2,1,1,0,0,1.36,4
1473,17,1,0,0,6.391788525,6,1,2,1,0,1,0,3.24,1
1474,18,0,1,2,11.83615815,11,1,3,1,1,0,0,2.57,2
1475,17,1,1,2,1.444586965,24,0,0,0,0,0,0,0.00,4
1476,18,1,2,3,2.949060185,2,1,3,0,1,0,1,3.14,1
1477,15,1,0,1,1.464912082,25,1,2,1,0,0,0,1.05,4
1478,18,0,0,3,16.24634665,3,0,2,0,0,0,1,2.87,2
1479,15,1,2,2,15.04818466,9,0,3,0,0,0,0,2.64,2
1480,18,1,3,0,15.06625864,3,0,1,0,0,0,0,2.67,2
1481,18,0,2,4,14.32650687,14,1,3,0,1,1,0,2.79,2
1482,16,1,0,2,13.38770847,28,1,4,0,0,0,1,1.19,4
1483,15,1,2,1,9.539838308,9,0,2,0,0,0,0,2.52,2
1484,16,1,0,2,12.84556327,20,0,4,0,0,1,0,1.60,4
1485,15,1,0,3,0.767231096,29,0,0,0,0,0,0,0.00,4
1486,16,1,0,1,12.42928845,21,1,3,0,0,1,0,1.60,4
1487,17,0,1,1,15.55755411,15,1,2,1,0,0,0,2.22,3
1488,18,1,0,1,10.00716721,14,0,2,0,0,0,1,1.62,4
1489,15,1,0,1,7.150266569,18,0,1,1,1,0,1,1.68,4
1490,15,0,2,2,5.548534696,28,0,2,1,0,0,0,0.21,4
1491,18,0,0,2,12.856041,19,1,1,1,0,0,0,1.56,4
1492,15,0,0,1,13.85602397,18,0,4,1,1,0,0,2.15,3
1493,15,1,0,1,17.419352,17,0,3,0,1,0,0,2.07,3
1494,16,0,3,1,6.846681649,25,1,1,0,1,0,0,0.57,4
1495,15,1,1,3,15.39544615,11,0,1,1,0,0,0,2.16,3
1496,17,1,0,1,11.22711648,24,1,3,0,0,1,0,1.29,4
1497,17,0,2,4,17.65672981,15,0,2,0,1,1,0,2.34,3
1498,18,0,2,2,10.55624217,0,0,1,0,0,0,0,2.92,2
1499,15,1,0,1,10.35259657,15,1,2,1,0,1,0,2.19,3
1500,18,0,1,3,11.55754163,1,0,2,0,0,0,0,3.07,1
1501,17,1,2,2,14.9863071,23,0,1,0,0,0,0,1.01,4
1502,15,0,1,2,19.29380958,14,0,3,1,1,0,0,2.12,3
1503,15,0,0,4,1.471267084,6,0,3,1,0,0,0,2.62,2
1504,18,0,2,0,1.068692048,27,0,0,0,1,1,0,0.42,4
1505,17,1,1,0,18.75100675,0,1,4,1,0,0,0,3.95,0
1506,15,0,0,2,10.59751251,4,1,2,0,1,0,0,3.02,1
1507,18,1,0,1,12.29806029,9,1,1,1,0,0,0,2.81,2
1508,17,1,0,1,9.648472032,21,0,1,0,0,0,0,0.77,4
1509,18,1,0,0,1.873149052,20,1,1,0,0,0,0,0.89,4
1510,16,1,2,0,15.36178757,3,1,2,1,1,0,0,3.67,0
1511,15,0,0,2,14.9444929,13,0,1,0,1,0,0,1.40,4
1512,16,1,0,1,6.23406643,12,0,2,0,0,0,1,1.42,4
1513,17,1,1,2,6.124784905,0,0,1,1,0,0,1,3.15,1
1514,16,0,0,2,16.75682762,15,1,3,0,1,0,1,2.35,3
1515,16,1,3,2,1.447145155,22,0,3,1,1,0,0,1.16,4
1516,17,0,0,0,17.62210297,8,1,2,0,0,0,0,2.65,2
1517,18,1,0,2,5.133233798,21,0,3,0,1,1,0,1.30,4
1518,16,0,0,0,11.85969496,15,1,4,1,0,0,0,2.64,2
1519,18,1,0,2,18.71988358,18,0,3,0,0,0,0,1.74,4
1520,16,0,0,3,13.56245003,14,0,2,0,0,0,0,2.02,3
1521,18,1,2,2,8.288596249,25,0,2,0,1,0,0,0.72,4
1522,17,1,3,2,13.79068418,13,0,3,1,0,0,0,2.27,3
1523,16,0,0,2,6.879592726,19,1,1,0,0,0,0,1.27,4
1524,17,0,1,1,5.545168327,9,1,2,0,1,0,0,2.62,2
1525,16,0,2,3,19.93366556,20,0,2,0,0,0,0,1.23,4
1526,17,0,2,3,15.01580462,11,0,3,0,1,0,1,2.50,3
1527,17,1,0,1,12.89439955,27,0,3,0,1,0,0,0.70,4
1528,16,1,0,2,7.105792864,0,0,2,1,1,1,0,3.86,0
1529,16,0,0,3,0.983216583,20,0,1,1,0,1,0,0.68,4
1530,16,1,2,4,0.621137521,16,1,4,0,0,0,0,1.89,4
1531,15,0,2,2,11.08362511,8,1,0,0,1,0,0,2.33,3
1532,18,0,0,2,15.24065442,22,0,0,1,0,1,0,0.88,4
1533,15,1,0,1,10.74758381,18,0,2,0,0,1,0,1.41,4
1534,15,1,3,4,16.81570144,24,0,3,0,1,1,1,1.66,4
1535,17,1,2,1,0.668530662,17,0,3,1,0,0,0,1.34,4
1536,16,1,3,2,7.335041529,27,0,4,1,1,0,0,0.66,4
1537,18,1,2,1,4.741407823,6,0,1,0,0,1,0,2.15,3
1538,17,1,0,1,8.945459363,8,0,2,0,0,1,0,2.44,3
1539,15,1,1,2,1.447527864,21,0,1,0,0,0,0,0.27,4
1540,16,0,1,4,19.08263283,25,0,3,0,0,1,0,1.32,4
1541,17,0,0,0,4.465108021,20,0,2,1,0,0,0,0.82,4
1542,16,0,1,2,18.44615551,11,0,0,0,1,0,0,2.06,3
1543,17,0,2,0,8.517863101,6,1,3,1,0,0,0,3.22,1
1544,16,0,0,1,19.71048267,13,1,2,0,0,0,0,2.24,3
1545,15,1,2,2,11.08116767,14,1,2,0,1,0,0,1.91,4
1546,18,0,1,2,18.61665728,14,0,3,0,0,1,0,2.24,3
1547,15,0,3,1,0.106979774,5,0,1,1,0,0,0,2.25,3
1548,18,0,0,1,14.96477612,20,0,1,1,1,1,0,1.89,4
1549,16,0,0,0,18.06101306,13,0,1,0,0,1,0,2.21,3
1550,17,0,1,1,2.79441134,1,1,2,0,1,0,0,3.34,1
1551,15,0,0,4,1.922517035,7,0,1,1,1,0,0,2.41,3
1552,18,0,2,3,8.491452144,12,0,3,0,1,0,0,2.16,3
1553,15,1,2,1,18.67357812,22,0,1,0,1,0,0,1.17,4
1554,18,1,0,2,10.8477312,5,0,4,0,0,0,0,2.58,2
1555,15,0,1,3,10.54912927,4,1,1,0,1,0,0,3.02,1
1556,18,1,1,0,2.822522366,4,0,1,1,1,0,1,2.58,2
1557,18,1,0,3,0.015790222,24,0,1,0,0,0,0,0.23,4
1558,16,1,3,3,16.20280181,0,0,3,1,0,0,0,3.65,0
1559,18,1,2,0,1.75149126,8,1,2,1,1,0,0,2.61,2
1560,16,0,1,1,12.67699637,5,0,3,1,0,1,0,3.37,1
1561,18,1,2,4,18.29232909,19,0,3,0,1,0,0,1.58,4
1562,17,1,0,2,4.173038263,25,0,4,0,0,1,0,0.78,4
1563,17,1,3,0,13.30545672,29,1,3,0,0,1,0,0.78,4
1564,17,0,1,1,1.573971534,6,0,0,0,0,1,0,2.33,3
1565,18,0,2,2,12.07510288,8,0,3,1,0,0,0,2.72,2
1566,16,0,2,2,3.278634419,4,1,4,1,0,0,0,3.24,1
1567,16,0,0,2,14.71907121,13,1,4,1,0,0,0,2.87,2
1568,18,0,2,4,6.024625896,4,0,1,0,0,0,0,2.33,3
1569,17,0,0,1,9.267820176,7,1,3,0,1,1,0,3.30,1
1570,17,0,0,2,11.98861084,6,0,1,0,0,0,0,2.49,3
1571,16,1,0,2,3.425468213,12,1,1,1,1,1,0,2.60,2
1572,17,1,3,2,14.83275637,12,0,3,0,0,0,0,2.12,3
1573,15,1,2,1,6.052806813,7,0,4,0,0,0,0,2.52,2
1574,16,0,2,4,13.2474372,10,1,2,0,0,0,0,2.48,3
1575,17,0,2,3,3.165661014,27,1,3,1,0,0,0,0.78,4
1576,16,0,1,2,13.76235318,25,0,0,1,0,0,0,0.77,4
1577,15,0,3,2,2.563761456,17,1,0,1,0,0,0,1.28,4
1578,16,0,0,1,8.507129925,24,0,2,1,0,0,0,0.64,4
1579,16,1,0,2,4.944121475,18,1,2,0,0,0,0,1.67,4
1580,16,1,0,2,14.96750499,5,0,3,0,0,0,0,3.28,1
1581,16,0,2,2,5.24070009,21,0,2,0,1,0,0,0.74,4
1582,15,0,2,4,17.63434613,1,0,2,0,0,0,1,3.33,1
1583,18,0,0,2,17.83640423,27,0,2,1,1,0,1,1.18,4
1584,16,0,0,1,3.928826304,12,0,1,0,0,0,0,1.62,4
1585,16,1,2,2,12.2769189,22,0,4,0,0,0,0,1.58,4
1586,17,0,0,1,1.754352834,24,0,2,0,0,0,0,0.18,4
1587,16,0,2,1,7.830741992,27,1,2,0,0,0,0,0.47,4
1588,17,0,3,1,14.26643459,25,0,3,1,1,0,0,1.30,4
1589,18,0,0,2,13.18846494,10,0,2,0,0,0,1,2.38,3
1590,15,1,0,2,12.49401339,0,0,3,0,0,0,0,3.57,0
1591,15,0,2,2,5.650817273,23,0,1,0,0,0,0,0.28,4
1592,18,0,2,2,7.560498989,1,0,1,0,0,0,0,2.42,3
1593,15,1,1,2,2.058922894,29,0,4,0,1,0,1,0.62,4
1594,18,1,3,1,14.38045641,16,0,3,0,0,0,0,1.80,4
1595,18,1,0,3,10.07777594,7,0,2,1,0,0,0,2.64,2
1596,18,0,1,1,14.17531265,1,0,3,0,0,0,1,3.44,1
1597,15,0,2,1,4.978870496,5,0,4,0,0,1,1,2.74,2
1598,17,1,2,2,6.488764573,21,1,1,1,0,0,1,1.15,4
1599,18,1,0,1,6.684306745,4,0,0,0,0,0,0,2.41,3
1600,16,1,2,0,0.514848195,15,1,2,0,0,1,0,1.53,4
1601,15,1,1,2,6.820957457,7,0,1,1,1,0,0,2.45,3
1602,18,1,0,2,16.06609147,18,1,1,1,0,1,0,1.95,4
1603,18,1,0,2,17.94596991,15,0,3,1,0,0,0,2.29,3
1604,16,0,2,4,10.36436631,12,0,0,0,0,1,0,1.47,4
1605,17,0,0,2,9.110033904,25,1,3,0,0,0,1,1.11,4
1606,17,0,0,3,0.616492374,19,0,2,0,1,0,1,1.21,4
1607,17,1,0,1,17.58408675,6,0,2,0,0,0,0,2.56,2
1608,18,1,2,2,0.260204269,15,0,3,1,1,1,0,2.46,3
1609,18,1,1,3,18.8950016,22,1,2,0,0,0,0,1.23,4
1610,18,1,2,2,9.784324974,15,0,1,0,0,0,1,1.59,4
1611,15,1,0,2,6.838689871,28,0,1,1,0,0,0,0.31,4
1612,16,1,1,1,18.4843687,11,1,3,1,0,0,0,2.77,2
1613,18,0,1,0,0.487819862,13,0,1,1,0,0,0,1.58,4
1614,16,0,2,2,11.6284979,23,1,0,1,0,0,1,1.11,4
1615,16,1,3,1,10.97865049,17,0,4,0,0,0,0,2.30,3
1616,17,0,0,3,4.386408024,26,1,4,1,1,0,0,0.99,4
1617,15,1,1,1,8.577748627,27,0,2,0,1,1,1,0.17,4
1618,18,0,0,4,13.04528012,17,0,0,0,0,0,0,0.99,4
1619,17,1,1,4,14.54262394,15,0,3,1,0,1,0,2.23,3
1620,17,1,0,1,0.014337174,19,0,3,1,0,0,0,1.38,4
1621,18,0,0,1,18.7370686,15,0,1,1,1,0,0,2.13,3
1622,16,0,0,3,3.290507448,12,0,1,1,0,1,0,1.87,4
1623,17,1,1,4,4.671608684,25,0,3,1,0,1,0,1.25,4
1624,16,1,0,2,5.269468914,28,0,4,0,0,0,0,0.30,4
1625,15,0,2,1,0.756402731,8,0,3,1,0,0,1,2.71,2
1626,16,0,0,2,2.461042472,25,0,1,1,1,1,0,0.90,4
1627,15,1,0,2,19.72699846,27,0,2,1,1,0,0,1.39,4
1628,16,0,2,1,6.304334748,8,0,3,0,0,0,0,2.15,3
1629,17,1,0,2,2.306021807,12,0,1,0,0,0,0,1.45,4
1630,17,1,0,0,2.139825223,28,0,1,1,0,1,0,0.00,4
1631,15,1,1,0,14.38919935,3,1,1,0,0,0,0,3.09,1
1632,18,1,0,1,17.09137328,8,0,2,0,0,0,0,2.58,2
1633,15,0,0,1,5.13904599,14,0,2,0,0,0,0,1.96,4
1634,15,0,0,1,0.418190247,13,0,3,0,1,0,0,1.88,4
1635,16,0,3,2,4.461800369,18,1,3,1,1,0,0,1.63,4
1636,16,0,1,1,1.130313816,11,0,4,0,0,1,0,2.37,3
1637,15,0,1,1,2.067898733,20,1,3,1,0,0,0,1.28,4
1638,17,0,1,1,8.630162397,25,0,1,0,0,0,1,0.16,4
1639,16,0,0,4,4.598367417,24,1,2,0,1,1,1,1.28,4
1640,18,1,0,2,10.31891757,5,0,2,0,1,0,0,2.66,2
1641,16,0,2,2,5.069875065,2,0,0,1,0,1,0,2.68,2
1642,16,0,0,2,18.81074602,25,0,4,0,1,0,0,1.64,4
1643,18,1,0,4,18.11887936,24,1,0,1,1,0,0,1.40,4
1644,15,0,0,1,11.3361221,21,1,2,1,0,0,0,1.61,4
1645,18,0,0,2,7.08847984,19,0,2,1,0,1,0,1.19,4
1646,15,1,3,2,7.622937641,15,0,2,1,0,1,0,2.02,3
1647,15,0,0,2,8.237045663,29,0,3,0,0,0,1,0.24,4
1648,15,0,1,0,14.55158644,19,0,2,0,0,0,0,1.25,4
1649,18,0,0,2,9.03277991,23,0,1,0,0,1,0,0.85,4
1650,15,1,3,0,17.13459893,22,0,1,0,0,0,0,0.97,4
1651,17,0,0,2,18.88189572,16,1,4,1,1,0,0,2.42,3
1652,18,0,0,2,6.718923068,15,0,1,1,0,0,0,1.74,4
1653,17,1,2,1,11.21388963,5,0,1,0,0,1,0,2.85,2
1654,15,0,2,3,1.901130737,7,0,2,0,0,0,0,2.04,3
1655,16,1,0,0,4.009380955,18,1,1,1,0,0,0,1.54,4
1656,15,1,0,3,8.269315334,29,1,2,0,0,1,0,0.73,4
1657,17,0,0,2,4.124054318,24,0,3,1,0,0,0,0.50,4
1658,17,1,0,1,17.53120982,25,1,3,0,0,0,0,1.12,4
1659,18,1,0,1,3.165725121,1,1,3,0,1,0,0,2.96,2
1660,16,0,0,4,9.113216431,13,0,1,1,1,1,0,2.30,3
1661,18,1,0,0,12.11398481,21,0,2,0,1,0,0,1.35,4
1662,17,1,0,1,13.83727816,11,1,0,1,0,0,0,2.13,3
1663,15,0,1,1,7.661387395,16,0,0,1,0,0,1,1.30,4
1664,16,0,3,2,17.38198137,27,0,2,1,0,0,0,0.75,4
1665,15,0,1,2,11.36638302,26,0,1,1,1,1,0,0.53,4
1666,15,1,0,1,8.790155609,14,0,3,0,0,0,0,2.07,3
1667,16,0,0,1,1.344812681,17,1,3,1,1,0,0,1.99,4
1668,18,1,3,1,9.293789369,15,0,3,1,0,0,1,1.90,4
1669,15,1,0,1,16.41471682,12,0,3,1,1,0,0,2.61,2
1670,17,1,0,2,12.29082036,20,1,0,1,1,1,0,1.81,4
1671,15,1,1,2,16.64324907,16,0,2,1,0,0,0,1.58,4
1672,16,1,1,1,9.880233412,7,0,1,0,1,0,0,2.27,3
1673,16,1,1,1,2.369234102,0,1,2,1,0,0,0,3.36,1
1674,16,1,0,1,0.272796917,28,0,1,1,1,0,0,0.48,4
1675,18,0,0,4,6.064390934,24,0,0,1,1,0,0,0.20,4
1676,15,0,3,4,13.95980943,25,0,2,0,1,1,1,1.27,4
1677,18,1,0,3,15.80519808,26,0,3,1,0,0,0,0.88,4
1678,18,1,1,1,5.915056692,2,1,3,0,0,0,0,3.12,1
1679,16,0,2,0,9.913078418,15,0,2,0,1,0,1,1.80,4
1680,16,1,1,1,8.422378089,27,0,2,1,1,1,0,0.68,4
1681,18,0,0,1,8.210455687,1,0,2,1,0,0,1,2.90,2
1682,15,0,0,2,4.626974264,14,0,3,0,0,0,1,1.73,4
1683,17,0,1,2,2.727422101,0,1,0,1,0,1,0,3.56,0
1684,18,1,2,3,3.933771165,8,1,3,0,1,0,0,2.53,2
1685,15,1,3,3,1.106647743,15,1,2,0,1,0,0,1.59,4
1686,16,0,0,1,3.962614836,3,0,1,0,0,1,1,2.37,3
1687,16,0,0,2,0.184017953,11,1,0,1,0,0,0,1.81,4
1688,15,0,3,1,12.54516801,0,0,1,0,0,0,0,2.83,2
1689,17,0,2,0,6.327508148,0,1,2,0,0,0,1,3.05,1
1690,16,0,2,2,19.46289423,6,1,3,1,1,0,0,3.63,0
1691,16,1,0,0,3.874341016,17,0,2,0,0,0,1,0.93,4
1692,16,0,1,2,6.916571406,22,0,2,1,0,0,0,1.33,4
1693,15,1,2,1,7.156823173,27,0,4,1,1,0,1,0.78,4
1694,18,0,1,2,0.169029921,22,0,1,1,0,0,0,0.88,4
1695,16,1,0,2,16.78415906,14,1,1,0,0,0,0,2.40,3
1696,18,1,0,1,0.639889203,25,0,2,0,1,0,0,0.76,4
1697,17,1,1,3,18.80359669,29,0,3,1,0,0,0,1.03,4
1698,16,1,0,1,17.84148702,24,0,3,0,1,0,0,1.44,4
1699,16,1,0,2,10.71043832,12,1,2,0,0,0,0,2.21,3
1700,17,1,3,2,10.8719115,15,0,4,0,1,1,0,2.51,2
1701,16,0,0,2,13.07555846,6,0,3,0,0,0,0,2.69,2
1702,18,1,2,4,7.741000239,15,0,0,1,0,0,0,1.61,4
1703,15,0,0,1,12.94444567,12,0,3,1,0,1,1,2.71,2
1704,18,1,1,2,0.895367774,13,0,0,0,1,0,0,1.53,4
1705,15,1,3,2,1.080952547,16,1,3,0,1,0,0,1.78,4
1706,15,0,0,3,9.144608392,11,0,1,1,0,0,0,2.12,3
1707,18,1,0,1,10.99244602,28,0,3,0,0,0,0,0.41,4
1708,18,0,0,2,17.75635281,23,0,2,1,0,0,0,1.12,4
1709,18,0,0,2,2.093212678,23,0,3,0,0,0,0,0.87,4
1710,18,0,2,1,16.45295854,19,0,2,1,1,0,0,1.82,4
1711,17,0,3,2,4.200946746,12,0,3,1,0,0,0,2.23,3
1712,16,1,0,1,7.88167297,23,0,1,0,1,1,0,0.97,4
1713,15,1,0,2,6.332048697,19,0,4,0,1,0,0,1.69,4
1714,18,0,0,3,8.003105457,14,0,3,0,0,0,0,2.07,3
1715,18,1,2,2,3.009909961,23,1,1,1,1,0,0,1.06,4
1716,18,1,0,2,10.07140149,20,0,4,0,0,0,0,1.32,4
1717,17,0,1,2,16.0328518,3,1,2,1,0,0,1,3.52,0
1718,18,1,1,0,8.830680208,21,1,3,0,1,0,1,1.05,4
1719,18,0,1,1,9.812271518,1,0,3,1,0,0,0,3.49,1
1720,18,0,0,2,16.97535171,27,1,0,1,0,0,1,0.59,4
1721,16,1,2,1,14.12116229,17,0,4,0,1,0,0,2.36,3
1722,17,1,0,1,9.80908817,1,0,2,0,0,0,0,3.15,1
1723,18,1,0,2,5.153912964,24,0,1,0,0,0,0,0.59,4
1724,15,0,2,1,17.69853494,14,0,3,1,1,0,1,2.67,2
1725,15,0,2,1,11.54040803,29,0,3,0,0,0,0,0.30,4
1726,15,1,0,2,4.422952202,25,0,0,0,1,0,0,0.28,4
1727,17,1,0,1,5.382395053,18,0,1,1,0,0,0,0.87,4
1728,17,1,0,3,16.06266178,14,0,3,0,0,0,0,2.33,3
1729,15,1,0,3,0.882911242,25,0,0,1,1,1,0,0.32,4
1730,18,0,0,2,19.84184374,19,0,4,0,0,0,0,1.79,4
1731,17,1,0,1,2.607033594,9,0,3,0,1,0,0,2.57,2
1732,15,0,0,2,15.92137051,27,0,2,0,1,0,0,1.08,4
1733,15,0,2,3,7.895506335,23,0,2,1,1,0,1,1.09,4
1734,18,1,1,2,9.844323666,19,0,2,0,0,1,1,1.00,4
1735,16,1,1,1,17.61301155,10,1,2,1,0,0,0,2.82,2
1736,17,1,0,2,8.258223792,25,1,3,0,1,1,1,1.36,4
1737,18,0,3,3,10.74987507,9,0,4,0,0,0,1,2.61,2
1738,15,1,2,2,0.985993248,28,1,2,1,0,1,0,0.57,4
1739,15,1,2,2,0.046949477,22,0,2,0,0,0,1,0.57,4
1740,18,0,2,2,4.89599746,4,0,1,0,0,0,0,2.26,3
1741,17,1,3,2,13.61166186,8,1,3,0,0,0,0,2.84,2
1742,16,0,1,0,2.425297867,19,0,3,1,1,0,0,1.68,4
1743,16,1,0,2,2.275239176,18,1,3,1,0,0,0,1.72,4
1744,15,0,1,0,8.219212161,12,0,0,0,0,0,0,1.54,4
1745,17,1,2,2,12.95674077,17,0,3,0,1,0,0,2.06,3
1746,16,1,2,1,14.24143984,16,0,2,1,0,0,0,1.88,4
1747,17,0,1,2,3.569013482,26,0,3,1,1,0,1,0.86,4
1748,17,0,0,1,1.591762947,5,0,3,0,0,0,0,2.51,2
1749,15,1,0,2,18.80794068,9,0,3,1,1,0,1,2.77,2
